zip,zone,lat,lon
53069,5a,43.11,-88.43
54963,5a,44.03,-88.74
54155,5a,44.49,-88.21
53070,5a,43.62,-87.79
53575,5b,42.92,-89.38
53576,5b,42.62,-89.25
54901,5a,44.01,-88.55
54902,5a,44.01,-88.55
54904,5a,44.01,-88.55
54460,5a,44.94,-90.56
53952,5a,43.78,-89.56
53156,5b,42.87,-88.58
53954,5a,43.53,-89.3
54552,4b,45.93,-90.44
54463,4b,45.5,-89.11
54119,4b,45.65,-88.18
54156,4b,45.63,-88
54157,4b,45.05,-87.74
53072,5a,43.08,-88.25
54554,4b,46.06,-89.08
54555,4b,45.69,-90.39
54465,4b,45.36,-88.91
54964,5a,43.91,-88.73
54965,5a,44.15,-89.08
54466,5a,44.45,-90.13
53577,5a,43.27,-90.04
54966,5a,44.21,-89.49
53818,5b,42.73,-90.47
53158,5b,42.52,-87.88
54467,5a,44.46,-89.54
53073,5a,43.74,-87.97
53901,5a,43.54,-89.46
54469,5a,44.34,-89.84
54159,4b,45.15,-87.8
53074,5a,43.39,-87.87
53820,5b,42.68,-90.71
54161,4b,45.09,-88.03
53955,5a,43.39,-89.4
54967,5a,44.13,-89
53821,5a,43.04,-91.14
53578,5a,43.29,-89.72
54556,4b,45.54,-90.28
54557,4b,46.25,-89.73
54968,5a,43.85,-89.12
54162,5a,44.66,-88.23
53402,5b,42.72,-87.8
53403,5b,42.72,-87.8
53404,5b,42.72,-87.8
53405,5b,42.72,-87.8
53406,5b,42.72,-87.8
53956,5a,43.53,-89
53075,5a,43.55,-87.95
54970,5a,44.05,-89.1
53959,5a,43.53,-89.99
54230,5a,44.15,-87.95
53579,5a,43.3,-88.84
53580,5b,42.84,-90.39
54501,4b,45.63,-89.41
54470,4b,45.31,-90.2
53076,5a,43.27,-88.21
53581,5a,43.33,-90.38
53582,5b,42.99,-89.99
54471,5a,44.9,-89.41
53960,5a,43.45,-89.23
54971,5a,43.84,-88.84
53961,5a,43.47,-89.91
54974,5a,43.8,-88.67
54473,5a,44.63,-89.3
54474,5a,44.88,-89.62
53078,5a,43.31,-88.45
54475,5a,44.49,-89.8
53079,5a,43.82,-88.16
54558,4b,45.91,-89.49
53168,5b,42.6,-88.12
53583,5a,43.27,-89.72
53080,5a,43.38,-87.94
54559,4b,46.49,-90.41
54560,4b,46,-89.53
54561,4b,46.03,-89.46
54977,5a,44.46,-89.14
54476,5a,44.91,-89.61
54165,5a,44.51,-88.32
53585,5b,42.5,-88.73
54166,5a,44.77,-88.58
53081,5a,43.7,-87.74
53083,5a,43.82,-87.75
53085,5a,43.72,-87.82
54169,5a,44.17,-88.27
54170,5a,44.44,-88.57
53586,5b,42.57,-90.23
53170,5b,42.55,-88.16
54234,4b,45.18,-87.12
53086,5a,43.33,-88.28
53172,5b,42.91,-87.86
53587,5b,42.56,-89.88
54479,5a,44.75,-90.29
53588,5a,43.17,-90.06
54480,4b,45.07,-90.31
54481,5a,44.54,-89.56
54482,5a,44.57,-89.54
53825,5b,42.91,-90.63
53589,5b,42.92,-89.22
54484,5a,44.8,-90.07
54235,5a,44.83,-87.37
53177,5b,42.7,-87.89
54173,5a,44.63,-88.05
53178,5a,43.01,-88.58
54485,4b,45.38,-89.19
53590,5a,43.18,-89.23
54174,4b,45,-88.37
53089,5a,43.13,-88.21
53091,5a,43.51,-88.45
53092,5a,43.23,-87.97
53097,5a,43.23,-87.98
54562,4b,45.79,-89.16
54486,5a,44.74,-89.06
54978,5a,44.81,-88.9
54487,4b,45.47,-89.72
54563,4b,45.48,-90.99
54175,4b,45.33,-88.58
53179,5b,42.51,-88.13
54564,4b,45.55,-90
53181,5b,42.51,-88.25
54241,5a,44.2,-87.59
53182,5b,42.68,-88.05
54488,5a,44.85,-90.3
54245,5a,44.06,-87.88
54979,5a,43.87,-88.52
54489,5a,44.48,-89.96
54566,4b,45.43,-88.66
53093,5a,43.67,-87.94
53183,5a,43,-88.37
53184,5b,42.53,-88.59
54246,4b,45.37,-86.9
53185,5b,42.76,-88.21
53594,5a,43.18,-88.98
53094,5a,43.19,-88.72
53098,5a,43.19,-88.72
53146,5b,42.97,-88.12
53151,5b,42.97,-88.12
53186,5a,43.01,-88.23
53188,5a,43.01,-88.23
53189,5a,43.01,-88.23
53597,5a,43.18,-89.45
54981,5a,44.35,-89.07
53963,5a,43.63,-88.73
54401,5a,44.96,-89.64
54403,5a,44.96,-89.64
54177,4b,45.37,-87.95
54982,5a,44.06,-89.29
53826,5a,43.08,-90.89
53090,5a,43.42,-88.18
53095,5a,43.42,-88.18
54490,4b,45.34,-90.3
53964,5a,43.88,-89.49
54983,5a,44.32,-88.92
54491,4b,45.16,-88.76
54247,5a,44.14,-87.82
53190,5b,42.83,-88.73
54984,5a,44.17,-89.24
54493,5a,44.72,-90.73
53191,5b,42.57,-88.54
53598,5a,43.21,-89.34
54986,5a,44.11,-88.71
53965,5a,43.62,-89.77
54494,5a,44.39,-89.83
54495,5a,44.39,-89.83
54498,5a,44.95,-90.59
54499,5a,44.82,-89.17
53968,5a,43.65,-90.22
53099,5a,43.41,-88.45
54568,4b,45.9,-89.69
54180,5a,44.32,-88.17
61410,6a,40.8,-90.4
61411,6a,40.41,-90.5
60101,5b,41.93,-88
61412,6a,41.06,-90.55
60102,5b,42.16,-88.3
60156,5b,42.18,-88.34
61413,6a,41.19,-90.38
61468,6a,41.28,-90.33
61414,6a,41.11,-90.16
61310,5b,41.71,-89.33
61720,6a,40.56,-88.53
61312,6a,41.47,-89.24
61721,6a,40.33,-89.31
61722,6a,40.44,-88.63
60911,6a,40.87,-87.95
61501,6a,40.22,-90.35
61723,6a,40.26,-89.23
60502,5b,41.77,-88.25
60503,5b,41.71,-88.26
60504,5b,41.76,-88.29
60505,5b,41.76,-88.29
60506,5b,41.76,-88.29
61415,6a,40.66,-90.43
60103,5b,41.97,-88.2
60107,5b,42.02,-88.17
60133,5b,41.97,-88.14
60510,5b,41.85,-88.3
60539,5b,41.82,-88.33
60912,6a,40.95,-87.65
60401,6a,41.34,-87.61
61724,6a,40.34,-88.52
60104,5b,41.88,-87.87
60106,5b,41.95,-87.94
61516,6a,40.85,-89.12
61417,6a,40.8,-90.53
60402,5b,41.84,-87.79
61418,6a,40.85,-90.86
60511,5b,41.76,-88.54
61313,6a,41.06,-88.64
61420,6a,40.55,-90.86
61475,6a,40.56,-90.74
60108,5b,41.94,-88.08
61701,6a,40.47,-88.97
61704,6a,40.47,-88.97
61705,6a,40.47,-88.95
60406,5b,41.65,-87.68
60913,6a,41.14,-88.05
60914,6a,41.16,-87.88
60407,6a,41.22,-88.26
61421,6a,41.17,-89.65
60915,6a,41.14,-87.85
60408,6a,41.26,-88.22
61517,6a,40.83,-89.88
60512,5b,41.71,-88.4
60513,5b,41.82,-87.84
60917,6a,41.04,-88.17
60918,6a,40.59,-88.03
61314,6a,41.32,-89.67
61422,6a,40.55,-90.5
60919,6a,40.99,-88.2
60409,5b,41.61,-87.54
61423,6a,40.88,-90.51
61520,6a,40.56,-90.04
60188,5b,41.91,-88.13
60199,5b,41.91,-88.13
61725,6a,40.58,-89.13
61425,6a,40.73,-91.06
60110,5b,42.12,-88.27
60410,6a,41.43,-88.21
60921,6a,40.75,-88.29
60922,6a,41,-87.91
61726,6a,40.74,-88.71
60411,5b,41.5,-87.63
60415,5b,41.7,-87.77
61523,6a,40.91,-89.49
60924,6a,40.56,-87.89
60111,5b,42.02,-88.84
60514,5b,41.79,-87.95
60927,6a,40.93,-87.93
61727,6a,40.15,-88.96
60416,6a,41.28,-88.27
61728,6a,40.56,-88.61
61318,5b,41.69,-89.08
61729,6a,40.61,-89.2
61730,6a,40.54,-88.71
61319,6a,40.99,-88.72
60112,5b,41.92,-88.69
60928,6a,40.77,-87.85
60417,6a,41.45,-87.61
61731,6a,40.6,-88.48
61427,6a,40.49,-90.19
60929,6a,40.87,-88.26
61428,6a,40.95,-90.1
61320,6a,41.35,-89.17
61321,6a,40.95,-88.94
60930,6a,40.82,-87.97
61732,6a,40.52,-89.17
61733,6a,40.62,-89.33
60115,5b,41.89,-88.75
61734,6a,40.37,-89.54
61735,6a,40.18,-88.74
60419,5b,41.62,-87.59
60931,6a,40.88,-87.61
60515,5b,41.79,-88.01
60516,5b,41.79,-88.01
60517,5b,41.73,-88.04
61736,6a,40.39,-88.87
60118,5b,42.1,-88.29
61525,6a,40.86,-89.67
60420,6a,41.09,-88.42
60518,5b,41.58,-88.92
61430,6a,40.94,-90.31
61526,6a,40.97,-89.58
61528,6a,40.75,-89.71
60119,5b,41.89,-88.47
60120,5b,42.03,-88.28
60123,5b,42.03,-88.28
60124,5b,42.03,-88.28
61431,6a,40.62,-90.3
61737,6a,40.44,-88.71
60126,5b,41.89,-87.94
61529,6a,40.77,-89.96
61738,6a,40.73,-89.01
60421,6a,41.41,-88.1
60934,6a,40.97,-88.35
60129,5b,42.02,-88.94
60935,6a,41.17,-88.19
61530,6a,40.71,-89.27
61739,6a,40.74,-88.51
61432,6a,40.65,-90.19
61531,6a,40.69,-90
61740,6a,40.87,-88.86
60422,5b,41.53,-87.68
61532,6a,40.37,-89.83
60130,5b,41.86,-87.81
61741,6a,40.75,-88.4
60599,5b,41.77,-88.24
60423,6a,41.49,-87.83
60131,5b,41.93,-87.87
60176,5b,41.95,-87.87
61401,6a,40.95,-90.37
61434,6a,41.16,-90.03
60424,6a,41.18,-88.31
60134,5b,41.88,-88.31
60135,5b,42.09,-88.68
60936,6a,40.46,-88.34
60136,5b,42.1,-88.36
60938,6a,40.76,-87.99
61436,6a,40.86,-90.2
61437,6a,40.86,-90.95
61533,6a,40.57,-89.81
60137,5b,41.86,-88.06
60139,5b,41.92,-88.07
60425,5b,41.54,-87.61
61742,6a,40.62,-89.27
61438,6a,40.55,-90.67
61325,6a,41.23,-88.83
60940,6a,41.23,-87.64
61326,6a,41.26,-89.22
61743,6a,40.9,-88.75
61534,6a,40.4,-89.64
61744,6a,40.74,-88.88
61535,6a,40.61,-89.52
60140,5b,42.09,-88.52
61536,6a,40.69,-89.79
60426,5b,41.6,-87.65
60428,5b,41.6,-87.69
60429,5b,41.57,-87.68
61327,6a,41.25,-89.31
61537,6a,41.11,-89.36
60941,6a,41.04,-88.1
61745,6a,40.31,-88.97
60520,5b,41.76,-88.64
60521,5b,41.8,-87.92
60522,5b,41.8,-87.92
60523,5b,41.83,-87.95
60527,5b,41.8,-87.92
60561,5b,41.74,-87.97
60430,5b,41.55,-87.66
60942,6a,40.46,-87.67
61747,6a,40.42,-89.41
61748,6a,40.6,-88.98
60142,5b,42.16,-88.42
61440,6a,40.32,-90.6
61441,6a,40.35,-90.32
60143,5b,41.97,-88.01
60403,5b,41.55,-88.12
60404,5b,41.51,-88.21
60431,5b,41.52,-88.12
60432,5b,41.52,-88.12
60433,5b,41.52,-88.12
60435,5b,41.52,-88.12
60436,5b,41.52,-88.12
60901,6a,41.11,-87.86
61442,6a,41.1,-90.93
60946,6a,40.93,-88.23
61749,6a,40.09,-89.08
61443,6a,41.24,-89.92
60145,5b,42.09,-88.75
60437,6a,41.19,-88.56
60146,5b,42.09,-88.85
61447,6a,40.86,-90.74
61448,6a,40.9,-90.28
61540,6a,41.02,-89.4
61329,6a,41.38,-89.21
61449,6a,41.1,-89.97
60525,5b,41.8,-87.87
60526,5b,41.83,-87.87
61450,6a,40.58,-90.97
61330,5b,41.53,-89.28
60438,5b,41.56,-87.54
61301,6a,41.34,-89.09
61451,6a,40.91,-89.91
60530,5b,41.79,-88.94
60531,5b,41.61,-88.79
60439,5b,41.67,-87.99
60440,5b,41.7,-88.07
60490,5b,41.7,-88.07
61752,6a,40.34,-88.76
61542,6a,40.39,-90.15
61753,6a,40.64,-88.78
60532,5b,41.79,-88.08
61452,6a,40.23,-90.62
61453,6a,41.01,-90.74
60441,5b,41.58,-88.04
60446,5b,41.64,-88.08
60491,5b,41.6,-88.01
60948,6a,40.51,-88.07
61454,6a,40.67,-91.07
60148,5b,41.87,-88.01
61544,6a,40.71,-90.26
61333,6a,41,-88.89
61334,6a,41.14,-89.06
61545,6a,40.87,-89.38
60949,6a,40.38,-88.12
60534,5b,41.81,-87.81
61754,6a,40.31,-89.17
61335,6a,41.17,-89.2
61755,6a,40.53,-89.35
61455,6a,40.47,-90.68
61336,6a,41.11,-89.19
61337,6a,41.42,-89.37
60150,5b,41.93,-88.86
60442,6a,41.42,-87.98
61546,6a,40.42,-89.78
60950,6a,41.25,-87.83
60151,5b,41.9,-88.59
61547,6a,40.56,-89.72
61458,6a,40.79,-90.16
60152,5b,42.24,-88.6
61459,6a,40.49,-90.39
61756,6a,40.03,-88.95
61341,6a,41.32,-88.68
60951,6a,40.91,-87.72
60443,5b,41.51,-87.73
60153,5b,41.88,-87.84
60154,5b,41.85,-87.88
60155,5b,41.85,-87.85
60444,6a,41.23,-88.42
61460,6a,40.77,-90.83
60157,5b,41.97,-88.05
60160,5b,41.9,-87.86
60162,5b,41.87,-87.89
60163,5b,41.88,-87.91
60164,5b,41.9,-87.86
60165,5b,41.9,-87.88
60952,6a,40.57,-88.24
61342,5b,41.55,-89.12
61548,6a,40.79,-89.36
60445,5b,41.62,-87.72
60953,6a,40.62,-87.69
61344,6a,41.38,-89.83
61759,6a,40.43,-89.31
61760,6a,40.9,-89.03
60447,6a,41.44,-88.25
60448,5b,41.53,-87.87
60954,6a,41.16,-87.66
60449,6a,41.42,-87.75
61435,6a,40.98,-90.6
61462,6a,40.91,-90.64
60538,5b,41.72,-88.34
60450,6a,41.36,-88.42
61550,6a,40.61,-89.46
60540,5b,41.76,-88.15
60563,5b,41.76,-88.15
60564,5b,41.76,-88.15
60565,5b,41.76,-88.15
61345,6a,41.29,-89.79
60541,5b,41.53,-88.58
60451,5b,41.51,-87.98
61465,6a,41.2,-90.45
61761,6a,40.51,-88.99
60542,5b,41.8,-88.33
61466,6a,41.09,-90.47
60452,5b,41.6,-87.75
60453,5b,41.71,-87.75
60455,5b,41.73,-87.8
60456,5b,41.73,-87.73
60457,5b,41.72,-87.82
60458,5b,41.74,-87.83
60459,5b,41.74,-87.76
60301,5b,41.88,-87.78
60302,5b,41.88,-87.78
60304,5b,41.88,-87.78
60305,5b,41.89,-87.81
60460,6a,41,-88.52
61348,6a,41.29,-89.06
61349,5b,41.55,-89.45
60461,5b,41.51,-87.69
60955,6a,40.71,-88.01
61467,6a,41.07,-90.22
61469,6a,40.93,-90.94
60462,5b,41.61,-87.85
60467,5b,41.61,-87.85
60543,5b,41.69,-88.33
61350,6a,41.35,-88.83
60463,5b,41.66,-87.79
60464,5b,41.66,-87.84
60466,6a,41.48,-87.68
60484,6a,41.44,-87.68
61353,5b,41.68,-88.98
60957,6a,40.45,-88.09
61554,6a,40.56,-89.62
61602,6a,40.74,-89.6
61603,6a,40.74,-89.6
61604,6a,40.74,-89.6
61605,6a,40.74,-89.6
61606,6a,40.74,-89.6
61607,6a,40.74,-89.6
61610,6a,40.64,-89.59
61611,6a,40.67,-89.54
61614,6a,40.74,-89.6
61615,6a,40.74,-89.6
61616,6a,40.74,-89.57
60468,6a,41.33,-87.79
61354,6a,41.34,-89.12
60959,6a,40.75,-88.18
60544,5b,41.61,-88.2
60585,5b,41.66,-88.21
60586,5b,41.61,-88.2
60545,5b,41.66,-88.53
61764,6a,40.87,-88.64
60469,5b,41.62,-87.68
61470,6a,40.62,-90.46
61356,6a,41.37,-89.46
61559,6a,40.93,-89.75
61560,6a,41.18,-89.4
60960,6a,40.46,-87.89
60470,6a,41.15,-88.65
60961,6a,41.09,-88.24
60471,6a,41.48,-87.72
61472,6a,41.1,-90.39
60171,5b,41.92,-87.83
60546,5b,41.83,-87.81
61561,6a,40.79,-89.2
60472,5b,41.64,-87.7
60962,6a,40.61,-88.18
61473,6a,40.73,-90.66
60963,6a,40.38,-87.66
61358,6a,40.98,-89.03
60958,6a,41.11,-87.56
60964,6a,41.02,-87.71
61474,6a,40.71,-90.4
60174,5b,41.92,-88.3
60175,5b,41.92,-88.3
60548,5b,41.64,-88.62
61769,6a,40.89,-88.4
61770,6a,40.42,-88.52
60169,5b,42.04,-88.12
60172,5b,41.98,-88.08
60173,5b,42.03,-88.08
60192,5b,42.03,-88.08
60193,5b,42.03,-88.08
60194,5b,42.03,-88.08
60195,5b,42.03,-88.08
61476,6a,41.1,-90.79
61771,6a,40.74,-89.13
61360,6a,41.3,-88.61
60549,6a,41.49,-88.75
60550,5b,41.76,-88.87
61361,6a,41.35,-89.73
60966,6a,40.77,-87.56
60551,5b,41.52,-88.68
61772,6a,40.41,-89.03
61773,6a,40.58,-88.37
61477,6a,40.47,-90.29
61478,6a,40.8,-90.78
60552,5b,41.63,-88.68
60177,5b,41.99,-88.29
60473,5b,41.59,-87.6
61565,6a,41.03,-89.44
61479,6a,41.01,-89.69
61362,6a,41.32,-89.19
61774,6a,40.43,-89.22
60475,6a,41.46,-87.63
60553,5b,41.84,-89.02
61775,6a,40.65,-88.39
61311,6a,41.05,-88.76
61364,6a,41.12,-88.83
61480,6a,40.74,-90.9
61367,5b,41.64,-89.23
60554,5b,41.76,-88.45
60501,5b,41.77,-87.82
60178,5b,41.98,-88.69
61482,6a,40.36,-90.42
60968,6a,40.67,-88.11
60476,5b,41.57,-87.61
60477,5b,41.57,-87.8
60478,5b,41.56,-87.72
60487,5b,41.57,-87.84
61368,6a,41.29,-89.5
61369,6a,41,-89.13
61370,6a,41.21,-89.06
61567,6a,40.32,-89.93
61483,6a,41.09,-89.86
61776,6a,40.56,-88.9
61568,6a,40.52,-89.49
61569,6a,40.69,-89.88
60180,5b,42.23,-88.54
61373,6a,41.38,-88.99
61375,6a,41.03,-89.22
61484,6a,40.29,-90.42
60479,6a,41.21,-88.5
61485,6a,41.03,-90.09
60181,5b,41.88,-87.97
61486,6a,41.2,-90.58
61376,5b,41.55,-89.59
61777,6a,40.22,-88.96
60555,5b,41.82,-88.18
61570,6a,40.92,-89.29
61571,6a,40.69,-89.43
61488,6a,41.02,-90.27
60556,5b,41.76,-88.77
60970,6a,40.77,-87.73
60184,5b,41.95,-88.26
61778,6a,40.24,-89.12
60973,6a,40.54,-87.67
61377,6a,41.05,-89.05
61378,5b,41.69,-89.14
60185,5b,41.88,-88.22
60558,5b,41.8,-87.9
60559,5b,41.79,-87.97
60187,5b,41.85,-88.1
60189,5b,41.85,-88.1
61489,6a,40.92,-90.01
60480,5b,41.73,-87.88
60481,6a,41.29,-88.15
60190,5b,41.87,-88.15
60191,5b,41.96,-87.98
61490,6a,41.17,-90.32
60465,5b,41.69,-87.82
60482,5b,41.68,-87.79
61379,6a,41.36,-89.58
61491,6a,41.06,-89.77
61572,6a,40.77,-90.01
60560,5b,41.64,-88.44
60601,5b,41.83,-87.68
60602,5b,41.83,-87.68
60603,5b,41.83,-87.68
60604,5b,41.83,-87.68
60605,5b,41.83,-87.68
60606,5b,41.83,-87.68
60607,5b,41.83,-87.68
60608,5b,41.83,-87.68
60609,5b,41.83,-87.68
60610,5b,41.83,-87.68
60611,5b,41.83,-87.68
60612,5b,41.83,-87.68
60613,5b,41.83,-87.68
60614,5b,41.83,-87.68
60615,5b,41.83,-87.68
60616,5b,41.83,-87.68
60617,5b,41.83,-87.68
60618,5b,41.83,-87.68
60619,5b,41.83,-87.68
60620,5b,41.83,-87.68
60621,5b,41.83,-87.68
60622,5b,41.83,-87.68
60623,5b,41.83,-87.68
60624,5b,41.83,-87.68
60625,5b,41.83,-87.68
60626,5b,41.83,-87.68
60628,5b,41.83,-87.68
60629,5b,41.83,-87.68
60630,5b,41.83,-87.68
60631,5b,41.83,-87.68
60632,5b,41.83,-87.68
60633,5b,41.83,-87.68
60634,5b,41.83,-87.68
60636,5b,41.83,-87.68
60637,5b,41.83,-87.68
60638,5b,41.83,-87.68
60639,5b,41.83,-87.68
60640,5b,41.83,-87.68
60641,5b,41.83,-87.68
60642,5b,41.9,-87.65
60643,5b,41.83,-87.68
60644,5b,41.83,-87.68
60645,5b,41.83,-87.68
60646,5b,41.83,-87.68
60647,5b,41.83,-87.68
60649,5b,41.83,-87.68
60651,5b,41.83,-87.68
60652,5b,41.83,-87.68
60653,5b,41.83,-87.68
60654,5b,41.83,-87.68
60655,5b,41.83,-87.68
60656,5b,41.83,-87.68
60657,5b,41.83,-87.68
60659,5b,41.83,-87.68
60660,5b,41.83,-87.68
60661,5b,41.83,-87.68
60699,5b,41.83,-87.68
60701,5b,41.83,-87.68
60706,5b,41.96,-87.8
60707,5b,41.92,-87.81
60712,5b,42,-87.73
60714,5b,42.02,-87.8
60803,5b,41.67,-87.73
60804,5b,41.84,-87.75
60805,5b,41.72,-87.7
60827,5b,41.64,-87.63
62214,7a,38.39,-89.48
62215,6b,38.54,-89.61
62806,7a,38.37,-88.05
62833,7a,38.36,-88.13
62843,7a,38.35,-88.2
62601,6b,39.71,-90.05
62001,6b,38.88,-89.73
62410,6b,38.52,-87.71
61810,6b,39.91,-87.93
62807,6b,38.72,-88.91
62411,6b,39.05,-88.74
62002,6b,38.9,-90.15
62905,7a,37.57,-89.31
61811,6a,40.3,-87.6
62906,7a,37.46,-89.24
62413,6b,39.15,-87.81
61910,6b,39.68,-88.3
62611,6b,39.87,-90.37
62501,6b,39.98,-88.81
61812,6a,40.31,-87.88
61911,6b,39.71,-88.46
62612,6b,39.88,-90
62808,7a,38.32,-89.18
61912,6b,39.53,-88.02
62510,6b,39.51,-89.04
62613,6b,39.96,-89.72
61913,6b,39.79,-88.46
62615,6b,39.57,-89.74
62311,6a,40.23,-90.94
62344,6a,40.18,-90.86
62907,7a,37.88,-89.49
62216,6b,38.6,-89.6
62217,7a,38.18,-89.84
62312,6b,39.69,-91.03
62218,6b,38.53,-89.46
62313,6a,40.32,-91.19
62006,6b,39.03,-90.65
62617,6a,40.19,-90.14
62314,6b,39.72,-90.9
62618,6a,40,-90.41
62512,6a,40.15,-89.2
62414,6b,39.18,-88.78
62444,6b,39.28,-88.63
62908,7a,37.32,-88.94
62810,7a,38.23,-88.73
62220,6b,38.53,-90
62221,6b,38.53,-90
62223,6b,38.53,-90
62225,6b,38.54,-89.85
62226,6b,38.53,-90
61813,6b,39.92,-88.57
62009,6b,39.09,-89.8
62812,7a,38,-88.91
62010,6b,38.9,-90.04
61914,6b,39.64,-88.74
62011,6b,39.11,-89.21
61814,6a,40.26,-87.6
62513,6b,39.7,-89.11
62621,6b,39.75,-90.53
62814,7a,38.32,-88.73
62815,7a,38.44,-87.99
62816,7a,38.2,-88.9
62316,6a,40.23,-91.06
62230,6b,38.61,-89.52
62417,6b,38.71,-87.75
62012,6b,39.04,-90.13
61816,6b,39.9,-87.99
61917,6b,39.71,-87.93
62910,7a,37.12,-88.62
62817,7a,37.93,-88.46
62624,6a,40.12,-90.37
62818,7a,38.37,-87.98
62418,6b,38.99,-88.95
62013,6b,38.95,-90.58
62819,7a,37.98,-89.01
62515,6b,39.84,-89.4
62517,6b,39.59,-89.42
62912,7a,37.47,-88.97
62014,6b,39.04,-89.95
62820,7a,38.25,-88.25
62015,6b,39.19,-89.53
62914,7b,36.99,-89.17
62419,6b,38.65,-88.04
61919,6b,39.79,-88.16
62319,6a,40.15,-90.77
62916,7a,37.93,-89.55
62320,6a,40.03,-91.06
62625,6b,39.93,-89.68
62901,7a,37.72,-89.21
62902,7a,37.72,-89.21
62903,7a,37.72,-89.21
62626,6b,39.28,-89.88
62231,6b,38.61,-89.37
62821,7a,38.08,-88.17
62917,7a,37.65,-88.61
62016,6b,39.29,-90.41
62918,7a,37.76,-89.08
62321,6a,40.41,-91.13
62420,6b,39.3,-87.98
62232,6b,38.63,-90.03
61817,6a,40.06,-87.7
62919,7a,37.53,-88.23
62801,6b,38.52,-89.12
61818,6b,39.89,-88.73
62323,6b,39.81,-90.65
61820,6a,40.11,-88.26
61821,6a,40.11,-88.26
61822,6a,40.11,-88.26
62627,6a,40.04,-90.15
62628,6b,39.76,-90.4
61920,6b,39.48,-88.17
62629,6b,39.67,-89.69
62233,7a,37.91,-89.82
62630,6b,39.25,-90.06
62518,6a,40.06,-89.2
61924,6b,39.8,-87.67
62822,7a,37.97,-89.05
61830,6a,40.01,-88.72
62823,6b,38.51,-88.43
62421,6b,38.71,-87.97
62824,6b,38.68,-88.35
62324,6a,40.03,-90.95
62325,6a,40.03,-91.15
62920,7a,37.53,-89.25
62017,6b,39.08,-89.39
62326,6a,40.42,-90.79
62234,6b,38.67,-89.99
61831,6a,40.23,-87.8
62236,7a,38.45,-90.22
62631,6b,39.81,-90.37
62018,6b,38.91,-90.08
62237,7a,38.18,-89.6
62422,6b,39.24,-88.85
62922,7a,37.61,-88.83
62827,7a,38.16,-88.06
62238,7a,38.03,-89.56
62923,7a,37.36,-89.01
62828,7a,38.19,-88.68
62330,6a,40.63,-91.16
61925,6b,39.71,-88.8
61832,6a,40.14,-87.61
61833,6a,40.09,-87.63
61834,6a,40.14,-87.61
62520,6b,39.85,-89.46
62521,6b,39.85,-88.93
62522,6b,39.85,-88.93
62523,6b,39.85,-88.93
62526,6b,39.85,-88.93
61839,6a,40.12,-88.64
62924,7a,37.81,-89.22
61840,6a,40.3,-88.26
62424,6b,39.05,-88.38
62530,6b,39.56,-89.65
62830,7a,38.44,-88.94
62926,7a,37.36,-89.16
62019,6b,39.03,-89.47
62021,6b,38.97,-89.99
62022,6b,39.04,-90.31
62831,7a,38.22,-89.21
62425,6b,38.83,-88.08
62239,6b,38.51,-90.2
62832,7a,38,-89.23
62024,6b,38.88,-90.1
62240,6b,38.53,-90.23
62633,6a,40.23,-89.84
62201,6b,38.61,-90.13
62203,6b,38.61,-90.13
62204,6b,38.61,-90.13
62205,6b,38.61,-90.13
62206,6b,38.61,-90.13
62207,6b,38.61,-90.13
62208,6b,38.59,-90
62928,7a,37.5,-88.58
62426,6b,38.92,-88.66
62531,6b,39.65,-89.38
62025,6b,38.8,-89.96
62401,6b,39.11,-88.55
62930,7a,37.81,-88.44
62027,6b,39.28,-90.55
62931,7a,37.45,-88.3
62634,6a,40.01,-89.48
62932,7a,37.9,-89.23
62241,7a,38,-89.9
62028,6b,38.95,-90.35
62635,6a,40.29,-89.48
62933,7a,37.77,-89.02
62835,7a,38.1,-88.33
62934,7a,37.73,-88.34
62242,7a,38.08,-89.93
62836,7a,38.08,-88.85
62809,7a,38.27,-88.38
62837,7a,38.38,-88.36
61841,6a,40.04,-87.82
62838,6b,38.83,-88.77
61842,6a,40.24,-88.64
62533,6b,39.44,-89.65
62031,6b,39.1,-90.49
62032,6b,39.11,-89.27
62534,6b,39.52,-88.75
61843,6a,40.31,-88.34
61844,6a,40.11,-87.87
62427,6b,38.9,-87.67
62839,6b,38.67,-88.47
61845,6a,40.36,-88.42
62535,6b,39.92,-88.95
62338,6a,40,-91.25
62638,6b,39.62,-90.04
62639,6a,40.06,-90.43
62243,7a,38.42,-89.9
62244,7a,38.16,-90.21
62935,7a,37.84,-88.61
62842,7a,38.44,-88.42
61846,6b,39.97,-87.63
62245,6b,38.55,-89.53
61847,6a,40.3,-88.02
62033,6b,39.12,-89.81
62640,6b,39.44,-89.78
62536,6b,39.61,-89.67
62034,6b,38.76,-89.97
62035,6b,38.96,-90.18
62938,7a,37.36,-88.48
62339,6a,40.1,-91.01
62036,6b,38.89,-90.57
62939,7a,37.55,-88.97
62940,7a,37.71,-89.48
62037,6b,38.97,-90.42
62941,7a,37.25,-89.01
62942,7a,37.63,-89.5
62040,6b,38.71,-90.12
62943,7a,37.37,-88.76
62844,7a,38.25,-87.99
62044,6b,39.34,-90.2
62428,6b,39.24,-88.15
62642,6a,40.08,-89.74
62246,6b,38.88,-89.4
62340,6b,39.7,-90.72
62045,6b,39.23,-90.71
62341,6a,40.38,-91.36
61929,6b,39.79,-88.59
62047,6b,39.15,-90.62
